CNPJ,EMPRESA,CONTA,DESCRIÇÃO,VALOR,DEMONSTRATIVO,ANO,MES,PERIODO
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.03,Outros,0.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02,Caixa Líquido Atividades de Investimento,-760835.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.01,Caixa líquido recebido na aquisição de subsidiária,857830.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.02,Investimentos no ativo tangível,-1070288.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.03,Investimentos no ativo intangível,-710176.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.04,"Alienação de subsidiárias, entidades controladas em conjunto e coligadas",0.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.05,Alienação de ativo tangível,55220.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.06,Aumento de Capital/Aquisição de Participações em  Coligadas e Empreendimentos em Conjunto,0.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.07,Dividendos e Juros sobre Capital Proprio Recebidos,144737.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.08,"Aquisição de Controlada, menos caixa líquido na aquisição",59.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.09,Aquisição em Ativos Não Correntes Mantidos para Venda,-355538.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.02.10,Alienação de Ativos Não Correntes Mantidos para Venda,317321.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03,Caixa Líquido Atividades de Financiamento,4359535.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.02,Aquisição de ações próprias,-247025.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.04,Emissão de Outros Passivos Financeiros Exigíveis a Longo Prazo,72936057.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.05,Dividendos pagos e juros sobre capital o próprio,-3992956.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.06,Pagamentos de dívida subordinada,-216075.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.07,Pagamentos de outros passivos exigíveis a longo prazo,-63516234.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.09,Aumento (Redução) em participações não-controladas,4803.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.10,Redução de Capital,0.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.11,Emissão de Instrumentos de Dívida Elegíveis a Capital,0.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.03.12,Pagamentos de Instrumentos de Dívida Elegíveis a Capital,-609035.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.04,Variação Cambial s/ Caixa e Equivalentes,2106652.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.05,Aumento (Redução) de Caixa e Equivalentes,9731644.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.05.01,Saldo Inicial de Caixa e Equivalentes,23399970.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.05.02,Saldo Final de Caixa e Equivalentes,33131614.0,Demonstração do Fluxo de Caixa (Método Indireto),2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.01,Receitas da Intermediação Financeira,69870200.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.01.01,Receitas com Juros e Similares,69870200.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.02,Despesas da Intermediação Financeira,-38533089.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.02.01,Despesas com Juros e Similares,-38533089.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.03,Resultado Bruto Intermediação Financeira,31337111.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04,Outras Despesas/Receitas Operacionais,-34552829.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.01,Receitas de Prestação de Serviços,9483509.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.02,Despesas de Pessoal,-7798792.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.03,Outras Despesas Administrativas,-6716340.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.04,Despesas Tributárias,0.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.05,Outras Receitas Operacionais,-9291573.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.05.01,Receitas de instrumentos do patrimônio,142881.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.05.02,Ganhos (perdas) com ativos e passivos financeiros (líquidos),-20002859.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.05.03,Variações Cambiais Líquidas,10084420.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.05.04,Outras receitas (despesas) operacionais,-347123.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.05.05,Resultado na alienação de ativos não classificados como ativos não correntes mantidos para venda,780615.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.05.06,Res. na alien. e desp. c/ ativos não correntes mantidos p/ venda não classif. c/ op. descontinuadas,50493.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.06,Outras Despesas Operacionais,-20345945.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.06.01,Depreciação e amortização,-1490017.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.06.02,Provisões (líquidas),-4001294.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.06.03,Perdas com ativos financeiros (líquidas),-13633989.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.06.04,Perdas com outros ativos (líquidas),-1220645.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.04.07,Resultado da Equivalência Patrimonial,116312.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.05,Resultado Antes dos Tributos sobre o Lucro,-3215718.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,13049544.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.06.01,Corrente,0.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.06.02,Diferido,0.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.07,Resultado Líquido das Operações Continuadas,9833826.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.08,Resultado Líquido das Operações Descontinuadas,0.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.08.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.08.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.09,Lucro/Prejuízo Consolidado do Período,9833826.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.09.01,Atribuído a Sócios da Empresa Controladora,9783740.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.09.02,Atribuído a Sócios Não Controladores,50086.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99,Lucro por Ação - (R$ / Ação),0.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.01,Lucro Básico por Ação,0.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.01.01,ON,1.23696,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.01.02,PN,1.36066,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.02,Lucro Diluído por Ação,0.0,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.02.01,ON,1.23579,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,3.99.02.02,PN,1.35936,Demonstração do Resultado,2015,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1,Ativo Total,634393240.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.01,Caixa e Equivalentes de Caixa,110604911.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.01.01,Disponibilidades e Reservas no Banco Central do Brasil,110604911.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02,Aplicações Financeiras,154448673.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo,144399912.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.01.01,Títulos para Negociação,84873663.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.01.02,Títulos Disponíveis para Venda,57815045.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.01.03,Outros Ativos Financeiros ao Valor Justo no Resultado,1711204.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,10048761.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.02.02.01,Títulos Mantidos até o Vencimento,10048761.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.03,Empréstimos e Recebíveis,296048506.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.03.01,Empréstimos e outros valores com instituições de crédito,27762473.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.03.02,Empréstimos e adiantamentos a clientes,252002774.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.03.03,Instrumentos de dívida,16283259.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.04,Tributos Diferidos,28753184.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.04.01,Imposto de Renda e Contribuição Social Diferidos,24437112.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.04.02,Imposto de Renda e Contribuição Social Correntes,4316072.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05,Outros Ativos,6664614.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05.01,Ativos Não Correntes a Venda,1337885.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05.02,Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05.03,Outros,5326729.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05.03.01,Derivativos Utilizados como Hedge,222717.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.05.03.02,Outros Ativos,5104012.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.06,Investimentos,990077.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.06.01,Participações em Coligadas,990077.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.06.02,Outros,0.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.07,Imobilizado,6646433.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.07.01,Imobilizado de Uso,6646433.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.07.02,Imobilizado de Arrendamento,0.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.08,Intangível,30236842.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.08.01,Intangíveis,1881803.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.08.01.01,Outros Ativos Intangíveis,1881803.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,1.08.02,Goodwill,28355039.0,Balanço Patrimonial Ativo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2,Passivo Total,634393240.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.01,Passivos Financeiros para Negociação,51619869.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.01.01,Derivativos,19925600.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.01.02,Posições vendidas,31694269.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.02,Outros Passivos Financeiros ao Valor Justo no Resultado,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03,Passivos Financeiros ao Custo Amortizado,471579467.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03.01,Depósitos do Banco Central do Brasil  e depósitos de instituições de crédito,78634072.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03.02,Depósitos de clientes,247445177.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03.03,Obrigações por títulos e valores mobiliários,99842955.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03.04,Dívidas subordinadas,466246.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03.05,Instrumentos de Dívida Elegíveis a Capital,8311918.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.03.06,Outros Passivos Financeiros,36879099.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.04,Provisões,11776491.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.04.01,Provisões para fundos de pensões e obrigações similares,2710627.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.04.02,"Provisões para processos judiciais e administrativos, compromissos e outras provisões",9065864.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.05,Passivos Fiscais,6094740.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.05.01,Correntes,4826703.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.05.02,Diferidos,1268037.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.06,Outros Passivos,8510114.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.06.01,Derivativos utilizados como hedge,311015.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.06.02,Passivos por contratos de seguro,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.06.03,Outras obrigações,8199099.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07,Passivos sobre Ativos Não Correntes a Venda e Descontinuados,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.01,Passivos sobre Ativos Não Correntes a Venda,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.07.02,Passivos sobre Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08,Patrimônio Líquido Consolidado,84812559.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.01,Capital Social Realizado,85434855.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.01.01,Capital social,57000000.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.01.02,Reservas,27881326.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.01.03,Ações em Tesouraria,-514034.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.01.04,Lucro líquido do exercício atribuível à Controladora,7334563.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.01.05,Menos: Dividendos e Remuneração,-5250000.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.01.06,Opção de Aquisição de Instrumento de Capital Próprio,-1017000.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.02,Reservas de Capital,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.02.01,Ágio na Emissão de Ações,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.02.02,Reserva Especial de Ágio na Incorporação,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.02.03,Alienação de Bônus de Subscrição,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.02.04,Opções Outorgadas,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.02.05,Ações em Tesouraria,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.03,Reservas de Reavaliação,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04,Reservas de Lucros,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.01,Reserva Legal,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.02,Reserva Estatutária,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.03,Reserva para Contingências,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.04,Reserva de Lucros a Realizar,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.05,Reserva de Retenção de Lucros,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.07,Reserva de Incentivos Fiscais,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.08,Dividendo Adicional Proposto,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.04.09,Ações em Tesouraria,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.05,Lucros/Prejuízos Acumulados,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.06,Ajustes de Avaliação Patrimonial,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.07,Ajustes Acumulados de Conversão,0.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.08,Outros Resultados Abrangentes,-1347800.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.08.01,Disponíveis para Venda,666190.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.08.02,Plano de Benefício Definido,-2083477.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.08.03,Ajustes de Conversão de Investimento no Exterior,859370.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.08.04,Ganhos e Perdas - Hedge de Fluxo de Caixa e de Investimento,-789883.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,2.08.09,Participação dos Acionistas Não Controladores,725504.0,Balanço Patrimonial Passivo,2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01,Caixa Líquido Atividades Operacionais,6748607.0,Demonstração do Fluxo de Caixa (Método Indireto),2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01,Caixa Gerado nas Operações,31533282.0,Demonstração do Fluxo de Caixa (Método Indireto),2016,12,ANUAL
90.400.888/0001-42,BCO SANTANDER (BRASIL) S.A.,6.01.01.01,Lucro líquido consolidado do exercício,7464918.0,Demonstração do Fluxo de Caixa (Método Indireto),2016,12,ANUAL
